account_number,bank_name,date,amount,type,narration,payment_mode,category
89773485859,PROGRESSIVE NATIONAL BANK,13/02/2024,281688.48,CREDIT,IMPS-409104820936-CLOUDTECH SERVICES,IMPS,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,14/02/2024,269669.42,CREDIT,CASH DEPOSIT-Nilesh Vora,POS,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,14/02/2024,128602.8,CREDIT,IMPS-218282437547-FOOD INDUSTRIES CORP,IMPS,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,14/02/2024,606538.35,CREDIT,IMPS-305605804570-NETFORGE TECHNOLOGIES,IMPS,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,14/02/2024,40406.36,CREDIT,IMPS-269797905555-DAILY NEEDS LIMITED,IMPS,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,15/02/2024,104842.83,CREDIT,UPI/CR/413481211098/Ketan Desai/8927026587@pay,UPI,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,15/02/2024,437701.58,CREDIT,CLG-LIFELINE PHARMACEUTICAL,CHQ,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,15/02/2024,820653.72,CREDIT,NEFT-449667208290-SOFTWAVE TECHNOLOGIES,NEFT,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,16/02/2024,154477.97,DEBIT,CASH WITHDRAWAL-Paresh Amin,NETBANKING,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,16/02/2024,424333.65,DEBIT,IMPS-181341966673-Jayesh Patel,IMPS,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,16/02/2024,1440280.17,CREDIT,RTGS-ICICR572193227965-CAPITAL VENTURES INDIA,NETBANKING,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,16/02/2024,90297.22,CREDIT,UPI/CR/415607592478/Bhavesh Parekh/9684304554@pay,UPI,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,16/02/2024,1535009.97,CREDIT,CLG-TECHVISION SYSTEMS,CHQ,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,17/02/2024,2492940.53,CREDIT,NEFT-952392497269-TECHVISION SYSTEMS,NEFT,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,19/02/2024,2625014.66,CREDIT,CLG-THERMAL SYSTEMS LTD,CHQ,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,19/02/2024,320816.59,DEBIT,CASH WITHDRAWAL-Ketan Modi,NETBANKING,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,19/02/2024,1535009.97,DEBIT,REVERSAL-CLG-TECHVISION SYSTEMS,CHQ,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,19/02/2024,2290724.95,DEBIT,NEFT-150760597398-Paresh Trivedi,NEFT,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,20/02/2024,9290415.17,CREDIT,RTGS-ICICR251968175759-FABRIC INDUSTRIES INDIA,NETBANKING,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,21/02/2024,1397177.89,CREDIT,CLG-INVESTMENT SERVICES INDIA,CHQ,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,21/02/2024,369736.69,DEBIT,UPI/DR/491452953513/Jayesh Shah/9655231245@pay,UPI,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,22/02/2024,9429977.26,CREDIT,NEFT-271422280745-PREMIUM PROPERTIES LTD,NEFT,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,23/02/2024,100.98,DEBIT,SERVICE CHARGES-SMS Alert Charges,NETBANKING,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,23/02/2024,6236016.48,CREDIT,NEFT-970397477244-WELLNESS BRANDS INDIA,NEFT,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,23/02/2024,2437526.34,DEBIT,NEFT-260505943662-GST PAYMENT-GSTIN,NEFT,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,24/02/2024,12530387.85,DEBIT,CHQ PAID-Paresh Amin-MICR,CHQ,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,26/02/2024,5451501.71,DEBIT,CHQ PAID-Bhavesh Parekh-MICR,CHQ,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,26/02/2024,4791357.62,DEBIT,NEFT-680053686692-Jayesh Shah,NEFT,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,28/02/2024,5107409.43,DEBIT,CHQ PAID-Bhavesh Desai-MICR,CHQ,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,28/02/2024,272677.6,CREDIT,UPI/CR/181523720027/Jayesh Parekh/8555381825@pay,UPI,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,28/02/2024,653789.84,CREDIT,IMPS-902630273055-TECHVISION SYSTEMS,IMPS,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,28/02/2024,487.39,DEBIT,Service Charges-Account Maintenance,NETBANKING,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,28/02/2024,65.46,DEBIT,Service Charges-SMS Alert Charges,NETBANKING,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,28/02/2024,20.6,DEBIT,Service Charges-NEFT/RTGS Charges,NEFT,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,29/02/2024,597375.17,CREDIT,NEFT-827513530797-DATABRIDGE INFOTECH,NEFT,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,02/03/2024,399330.57,CREDIT,IMPS-220032258860-CYBERCRAFT SYSTEMS,IMPS,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,02/03/2024,1048013.3,DEBIT,IMPS-793001999056-Hitesh Vora,IMPS,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,02/03/2024,172483.66,DEBIT,IMPS-875950500924-Bhavesh Patel,IMPS,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,02/03/2024,30732.36,CREDIT,UPI/CR/742134442018/Ketan Modi/9960291305@pay,UPI,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,04/03/2024,331943.97,CREDIT,IMPS-877912154820-FINANCE SOLUTIONS INDIA,IMPS,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,06/03/2024,2150644.45,DEBIT,NEFT-298988483401-Paresh Desai,NEFT,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,06/03/2024,275423.71,CREDIT,CASH DEPOSIT-Nisha Trivedi,POS,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,06/03/2024,795294.08,DEBIT,NEFT-788598293859-Nilesh Shah,NEFT,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,07/03/2024,3735595.87,CREDIT,RTGS-ICICR679547207241-WEBSTREAM LIMITED,NETBANKING,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,07/03/2024,5553125.48,DEBIT,RTGS-ICICR954639191772-Hitesh Parekh,NETBANKING,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,09/03/2024,1146372.05,DEBIT,CHQ PAID-Paresh Modi-MICR,CHQ,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,11/03/2024,136836.25,DEBIT,CHQ PAID-Ketan Modi-MICR,CHQ,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,11/03/2024,236898.9,CREDIT,CLG-HEALTHCARE PRODUCTS LTD,CHQ,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,12/03/2024,27749.11,CREDIT,CASH DEPOSIT-Ketan Patel,POS,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,12/03/2024,483609.37,DEBIT,NEFT-143598674019-Hitesh Parekh,NEFT,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,12/03/2024,34792.36,CREDIT,UPI/CR/491140795421/Nisha Vora/8691939614@pay,UPI,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,12/03/2024,252768.97,CREDIT,NEFT-792657222006-CYBERCRAFT SYSTEMS,NEFT,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,12/03/2024,30987.16,CREDIT,IMPS-750975092613-COTTON MILLS CORP,IMPS,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,13/03/2024,129770.04,CREDIT,CASH DEPOSIT-Nilesh Trivedi,POS,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,14/03/2024,39998.06,CREDIT,UPI/CR/541187795688/Jayesh Desai/9621675900@pay,UPI,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,14/03/2024,201129.91,CREDIT,NEFT-921148022611-WEBSTREAM LIMITED,NEFT,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,15/03/2024,769308.49,DEBIT,CHQ PAID-Mehul Trivedi-MICR,CHQ,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,16/03/2024,11112.11,DEBIT,ATM WDL-52276,POS,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,16/03/2024,118480.24,CREDIT,IMPS-636939594114-PERSONAL CARE LTD,IMPS,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,18/03/2024,241682.27,DEBIT,CHQ PAID-Bhavesh Shah-MICR,CHQ,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,18/03/2024,27369.19,CREDIT,IMPS-233450458238-CREDIT SERVICES LTD,IMPS,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,19/03/2024,208912.61,CREDIT,NEFT-318349030961-PRECISION ENGINEERING WORKS,NEFT,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,19/03/2024,279868.57,CREDIT,NEFT-927130771031-REALTY VENTURES LTD,NEFT,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,19/03/2024,355561.83,DEBIT,CHQ PAID-Hitesh Patel-MICR,CHQ,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,19/03/2024,210107.85,CREDIT,CLG-CARGO SOLUTIONS LTD,CHQ,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,19/03/2024,17978.39,CREDIT,UPI/CR/982835784247/Ketan Desai/8865990928@pay,UPI,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,19/03/2024,318846.21,CREDIT,CLG-WEBSTREAM LIMITED,CHQ,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,19/03/2024,13256.59,CREDIT,UPI/CR/155486642128/Paresh Patel/9025518474@pay,UPI,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,20/03/2024,370151.14,CREDIT,NEFT-312571765947-PREMIUM INFRASTRUCTURE,NEFT,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,20/03/2024,258254.73,DEBIT,IMPS-674010075145-Paresh Patel,IMPS,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,21/03/2024,47524.82,CREDIT,UPI/CR/328854566288/Ketan Amin/6922585156@pay,UPI,GENERAL_CREDIT
89773485859,PROGRESSIVE NATIONAL BANK,21/03/2024,27918.42,DEBIT,IMPS-325046916955-Mehul Patel,IMPS,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,22/03/2024,65926.55,DEBIT,CASH WITHDRAWAL-Jayesh Modi,NETBANKING,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,26/03/2024,224315.12,CREDIT,CLG-INVESTMENT SERVICES INDIA,CHQ,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,26/03/2024,51393.22,CREDIT,IMPS-489261463699-HEALTHCARE PRODUCTS LTD,IMPS,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,28/03/2024,491999.36,DEBIT,NEFT-766179054274-Jayesh Vora,NEFT,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,28/03/2024,581300.72,DEBIT,CHQ PAID-Mehul Parekh-MICR,CHQ,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,28/03/2024,199043.33,DEBIT,RTGS-ICICR119036207505-Nilesh Vora,NETBANKING,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,28/03/2024,0.0,DEBIT,FAILED-INSUFFICIENT FUNDS-NEFT-631369353702-Nilesh Parekh,NEFT,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,28/03/2024,300.63,DEBIT,Service Charges-Foreign Currency Markup,NETBANKING,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,28/03/2024,63.11,DEBIT,Service Charges-Statement Charges,NETBANKING,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,28/03/2024,112.32,DEBIT,Service Charges-Online Banking Charges,NETBANKING,GENERAL_DEBIT
89773485859,PROGRESSIVE NATIONAL BANK,30/03/2024,59497.52,CREDIT,IMPS-846310131350-CLOUDTECH SERVICES,IMPS,SALARY
89773485859,PROGRESSIVE NATIONAL BANK,30/03/2024,1252580.57,CREDIT,RTGS-ICICR426307122287-URBAN ESTATES INDIA,NETBANKING,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,01/01/2024,721349.0,CREDIT,NEFT-931974038250-MINDWAVE CONSULTING,NEFT,SALARY
66157751453,CORNERSTONE BANK OF INDIA,03/01/2024,12197.91,DEBIT,UPI/DR/239385178153/Sujit Sen/6815911294@pay,UPI,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,03/01/2024,182149.93,DEBIT,IMPS-985464293787-Biplab Mukherjee,IMPS,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,03/01/2024,157196.12,DEBIT,IMPS-736542833929-Moumita Sen,IMPS,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,04/01/2024,212008.42,DEBIT,CHQ PAID-Sourav Chatterjee-MICR,CHQ,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,05/01/2024,1018410.63,DEBIT,RTGS-ICICR120998257789-Arpita Banerjee,NETBANKING,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,06/01/2024,134297.42,CREDIT,CLG-MEDCARE LABORATORIES,CHQ,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,06/01/2024,19950.77,DEBIT,UPI/DR/112523434530/Arpita Ghosh/7529406573@pay,UPI,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,08/01/2024,232071.63,CREDIT,CLG-HEALTHPLUS PHARMA LTD,CHQ,SALARY
66157751453,CORNERSTONE BANK OF INDIA,08/01/2024,410305.82,DEBIT,CHQ PAID-Biplab Dutta-MICR,CHQ,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,08/01/2024,18649.43,DEBIT,ATM WDL-47840,POS,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,09/01/2024,228814.85,CREDIT,NEFT-783694609798-REALTY VENTURES LTD,NEFT,SALARY
66157751453,CORNERSTONE BANK OF INDIA,10/01/2024,22958.92,DEBIT,CASH WITHDRAWAL-Arpita Mukherjee,NETBANKING,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,11/01/2024,39048.29,CREDIT,UPI/CR/525878471625/Debashis Sen/6325065139@pay,UPI,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,12/01/2024,218516.04,DEBIT,NEFT-973976489966-Sourav Dutta,NEFT,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,12/01/2024,34908.99,CREDIT,CASH DEPOSIT-Sreya Banerjee,POS,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,13/01/2024,367109.73,DEBIT,CHQ PAID-Arpita Mukherjee-MICR,CHQ,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,15/01/2024,9483.45,DEBIT,UPI/DR/583355666397/Amit Banerjee/7780362697@pay,UPI,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,15/01/2024,21492.48,CREDIT,CASH DEPOSIT-Arpita Sen,POS,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,16/01/2024,78511.47,CREDIT,NEFT-177819773306-CONSTRUCTION SOLUTIONS LTD,NEFT,SALARY
66157751453,CORNERSTONE BANK OF INDIA,17/01/2024,73623.18,CREDIT,NEFT-283275561076-FINANCE SOLUTIONS INDIA,NEFT,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,18/01/2024,241542.15,CREDIT,NEFT-167578260721-DIGITAL SOLUTIONS INDIA,NEFT,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,18/01/2024,62074.17,CREDIT,NEFT-608784415208-FABRIC INDUSTRIES INDIA,NEFT,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,22/01/2024,24231.69,CREDIT,IMPS-346317329462-HEALTHPLUS PHARMA LTD,IMPS,SALARY
66157751453,CORNERSTONE BANK OF INDIA,22/01/2024,120623.96,CREDIT,CLG-HIGHWAY DEVELOPERS INDIA,CHQ,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,23/01/2024,149434.39,CREDIT,CLG-MEDCARE LABORATORIES,CHQ,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,24/01/2024,1100186.62,CREDIT,RTGS-ICICR735620407851-NETFORGE TECHNOLOGIES,NETBANKING,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,24/01/2024,70077.99,CREDIT,UPI/CR/580851177575/Biplab Sen/8898964016@pay,UPI,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,24/01/2024,46530.79,CREDIT,UPI/CR/213029720328/Arpita Chatterjee/6606293257@pay,UPI,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,24/01/2024,225963.01,CREDIT,NEFT-514269024583-FABRIC INDUSTRIES INDIA,NEFT,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,25/01/2024,425.39,DEBIT,SERVICE CHARGES-Foreign Currency Markup,NETBANKING,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,25/01/2024,973875.93,CREDIT,NEFT-371744905144-CYBERCRAFT SYSTEMS,NEFT,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,29/01/2024,1738434.08,DEBIT,CHQ PAID-Moumita Dutta-MICR,CHQ,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,30/01/2024,165643.5,CREDIT,IMPS-810867346406-HEALTHPLUS PHARMA LTD,IMPS,SALARY
66157751453,CORNERSTONE BANK OF INDIA,30/01/2024,761477.63,CREDIT,NEFT-357396928027-NETPULSE SYSTEMS,NEFT,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,30/01/2024,57334.24,DEBIT,UPI/DR/883606021418/Biplab Das/9561503636@pay,UPI,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,30/01/2024,17601.11,DEBIT,ATM WDL-90531,POS,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,31/01/2024,736827.04,DEBIT,CHQ PAID-Amit Chatterjee-MICR,CHQ,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,01/02/2024,1900370.83,CREDIT,RTGS-ICICR521418429374-THERMAL SYSTEMS LTD,NETBANKING,SALARY
66157751453,CORNERSTONE BANK OF INDIA,01/02/2024,1120646.02,CREDIT,CLG-CLOUDTECH SERVICES,CHQ,SALARY
66157751453,CORNERSTONE BANK OF INDIA,01/02/2024,790911.54,DEBIT,NEFT-330254744535-GST PAYMENT-GSTIN,NEFT,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,01/02/2024,4516486.1,CREDIT,RTGS-ICICR167357329525-HIGHWAY DEVELOPERS INDIA,NETBANKING,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,02/02/2024,4766463.29,DEBIT,RTGS-ICICR692319977179-Sujit Ghosh,NETBANKING,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,02/02/2024,1900370.83,DEBIT,REVERSAL-RTGS-ICICR521418429374-THERMAL SYSTEMS LTD,NETBANKING,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,03/02/2024,384181.79,DEBIT,NEFT-868984477308-Moumita Das,NEFT,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,03/02/2024,15625.51,CREDIT,UPI/CR/231703782329/Moumita Bose/6432134578@pay,UPI,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,05/02/2024,317432.74,CREDIT,CLG-INVESTMENT SERVICES INDIA,CHQ,SALARY
66157751453,CORNERSTONE BANK OF INDIA,05/02/2024,1759993.33,CREDIT,NEFT-516053068736-FINANCE SOLUTIONS INDIA,NEFT,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,06/02/2024,1682466.85,DEBIT,NEFT-826768363627-Sourav Mukherjee,NEFT,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,07/02/2024,813451.91,DEBIT,CHQ PAID-Sujit Mukherjee-MICR,CHQ,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,08/02/2024,90945.21,DEBIT,CASH WITHDRAWAL-Sujit Das,NETBANKING,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,08/02/2024,1516078.23,CREDIT,NEFT-540572864939-HOUSING DEVELOPERS CORP,NEFT,SALARY
66157751453,CORNERSTONE BANK OF INDIA,08/02/2024,1015024.53,DEBIT,CHQ PAID-Debashis Das-MICR,CHQ,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,09/02/2024,772720.84,CREDIT,CLG-CAPITAL VENTURES INDIA,CHQ,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,09/02/2024,523686.32,DEBIT,CHQ PAID-Moumita Dutta-MICR,CHQ,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,09/02/2024,291754.91,CREDIT,NEFT-814570851854-FASHION TEXTILES LTD,NEFT,SALARY
66157751453,CORNERSTONE BANK OF INDIA,10/02/2024,1054095.63,CREDIT,CLG-FASHION TEXTILES LTD,CHQ,SALARY
66157751453,CORNERSTONE BANK OF INDIA,12/02/2024,214609.38,DEBIT,CASH WITHDRAWAL-Moumita Sen,NETBANKING,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,12/02/2024,1740558.73,DEBIT,NEFT-999017536368-Biplab Mukherjee,NEFT,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,12/02/2024,107098.93,CREDIT,UPI/CR/572302733988/Arpita Banerjee/7642170504@pay,UPI,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,13/02/2024,198242.46,CREDIT,CASH DEPOSIT-Sourav Das,POS,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,14/02/2024,980460.42,DEBIT,CHQ PAID-Amit Ghosh-MICR,CHQ,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,14/02/2024,330533.74,CREDIT,NEFT-838111714655-MEDCARE LABORATORIES,NEFT,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,14/02/2024,17823.46,DEBIT,ATM WDL-50623,POS,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,15/02/2024,119478.99,DEBIT,IMPS-786527490930-Debashis Sen,IMPS,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,15/02/2024,1270710.22,CREDIT,RTGS-ICICR671881768040-DATABRIDGE INFOTECH,NETBANKING,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,15/02/2024,363314.32,CREDIT,CASH DEPOSIT-Debashis Ghosh,POS,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,15/02/2024,656326.87,CREDIT,CLG-NETPULSE SYSTEMS,CHQ,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,16/02/2024,360098.54,DEBIT,IMPS-355293577137-Amit Dutta,IMPS,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,16/02/2024,931415.06,CREDIT,NEFT-116194604342-FABRIC INDUSTRIES INDIA,NEFT,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,16/02/2024,2079259.94,DEBIT,NEFT-870682646563-Biplab Chatterjee,NEFT,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,16/02/2024,65526.13,DEBIT,UPI/DR/928834088490/Moumita Mukherjee/9561233538@pay,UPI,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,16/02/2024,4315648.38,CREDIT,RTGS-ICICR538115632235-LIFELINE PHARMACEUTICAL,NETBANKING,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,17/02/2024,16296.64,DEBIT,ATM WDL-74614,POS,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,17/02/2024,479241.25,DEBIT,IMPS-222332571569-Moumita Banerjee,IMPS,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,17/02/2024,1015043.88,DEBIT,IMPS-993790601185-Debashis Banerjee,IMPS,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,17/02/2024,11499.23,DEBIT,ATM WDL-64833,POS,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,19/02/2024,3823531.27,CREDIT,RTGS-ICICR246772071528-WEBSTREAM LIMITED,NETBANKING,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,19/02/2024,142314.56,DEBIT,UPI/DR/468576932259/Arpita Dutta/9558960638@pay,UPI,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,20/02/2024,4074962.09,CREDIT,NEFT-502258039677-FASHION TEXTILES LTD,NEFT,SALARY
66157751453,CORNERSTONE BANK OF INDIA,20/02/2024,1771805.77,CREDIT,IMPS-180223910553-SOFTWAVE TECHNOLOGIES,IMPS,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,20/02/2024,2080334.68,CREDIT,NEFT-954845999615-PRECISION ENGINEERING WORKS,NEFT,GENERAL_CREDIT
66157751453,CORNERSTONE BANK OF INDIA,21/02/2024,2982416.29,DEBIT,CHQ PAID-Sujit Das-MICR,CHQ,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,21/02/2024,3823531.27,DEBIT,REVERSAL-RTGS-ICICR246772071528-WEBSTREAM LIMITED,NETBANKING,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,21/02/2024,13034.98,DEBIT,ATM WDL-47096,POS,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,22/02/2024,4854075.07,DEBIT,CHQ PAID-Biplab Chatterjee-MICR,CHQ,GENERAL_DEBIT
66157751453,CORNERSTONE BANK OF INDIA,22/02/2024,175263.6,CREDIT,Dividend Cr-INVESTMENT SERVICES INDIA-EQUITY SHARES,NETBANKING,SALARY
66157751453,CORNERSTONE BANK OF INDIA,23/02/2024,1695804.02,DEBIT,CHQ PAID-Biplab Ghosh-MICR,CHQ,GENERAL_DEBIT
